100;100
0;251;221;13
1;247;178;9
2;169;165;45
3;58;139;126
4;95;99;31
5;28;87;80
6;49;30;11
7;6;24;3
0;0;4
1;0;4
2;0;4
3;0;4
4;0;4
5;0;7
6;0;7
7;0;3
8;0;3
9;0;3
10;0;3
11;0;7
12;0;5
13;0;3
14;0;3
15;0;3
16;0;3
17;0;3
18;0;3
19;0;3
20;0;3
21;0;3
22;0;3
23;0;3
24;0;3
25;0;3
26;0;3
27;0;3
28;0;3
29;0;3
30;0;3
31;0;3
32;0;3
33;0;3
34;0;3
35;0;3
36;0;3
37;0;3
38;0;3
39;0;3
40;0;3
41;0;3
42;0;3
43;0;3
44;0;3
45;0;3
46;0;3
47;0;3
48;0;3
49;0;3
50;0;3
51;0;3
52;0;3
53;0;3
54;0;3
55;0;3
56;0;3
57;0;3
58;0;3
59;0;3
60;0;3
61;0;3
62;0;3
63;0;3
64;0;3
65;0;3
66;0;3
67;0;3
68;0;3
69;0;3
70;0;3
71;0;3
72;0;3
73;0;3
74;0;3
75;0;3
76;0;3
77;0;3
78;0;3
79;0;3
80;0;3
81;0;3
82;0;3
83;0;3
84;0;3
85;0;3
86;0;3
87;0;3
88;0;3
89;0;3
90;0;3
91;0;3
92;0;3
93;0;3
94;0;3
95;0;3
96;0;3
97;0;3
98;0;3
99;0;3
0;1;4
1;1;4
2;1;4
3;1;4
4;1;4
5;1;4
6;1;5
7;1;3
8;1;3
9;1;3
10;1;5
11;1;7
12;1;3
13;1;3
14;1;3
15;1;3
16;1;3
17;1;3
18;1;3
19;1;3
20;1;3
21;1;3
22;1;3
23;1;3
24;1;3
25;1;3
26;1;3
27;1;3
28;1;3
29;1;3
30;1;3
31;1;3
32;1;3
33;1;3
34;1;3
35;1;3
36;1;3
37;1;3
38;1;3
39;1;3
40;1;3
41;1;3
42;1;3
43;1;3
44;1;3
45;1;3
46;1;3
47;1;3
48;1;3
49;1;3
50;1;3
51;1;3
52;1;3
53;1;3
54;1;3
55;1;3
56;1;3
57;1;3
58;1;3
59;1;3
60;1;3
61;1;3
62;1;3
63;1;3
64;1;3
65;1;3
66;1;3
67;1;3
68;1;3
69;1;3
70;1;3
71;1;3
72;1;3
73;1;3
74;1;3
75;1;3
76;1;3
77;1;3
78;1;3
79;1;3
80;1;3
81;1;3
82;1;3
83;1;3
84;1;3
85;1;3
86;1;3
87;1;3
88;1;3
89;1;3
90;1;3
91;1;3
92;1;3
93;1;3
94;1;3
95;1;3
96;1;3
97;1;3
98;1;3
99;1;3
0;2;4
1;2;4
2;2;4
3;2;4
4;2;4
5;2;4
6;2;3
7;2;3
8;2;3
9;2;5
10;2;7
11;2;3
12;2;3
13;2;3
14;2;3
15;2;3
16;2;3
17;2;3
18;2;3
19;2;3
20;2;3
21;2;3
22;2;3
23;2;3
24;2;3
25;2;3
26;2;3
27;2;3
28;2;3
29;2;3
30;2;3
31;2;3
32;2;3
33;2;3
34;2;3
35;2;3
36;2;3
37;2;3
38;2;3
39;2;3
40;2;3
41;2;3
42;2;3
43;2;3
44;2;3
45;2;3
46;2;3
47;2;3
48;2;3
49;2;3
50;2;3
51;2;3
52;2;3
53;2;3
54;2;3
55;2;3
56;2;3
57;2;3
58;2;3
59;2;3
60;2;3
61;2;3
62;2;3
63;2;3
64;2;3
65;2;3
66;2;3
67;2;3
68;2;3
69;2;3
70;2;3
71;2;3
72;2;3
73;2;3
74;2;3
75;2;3
76;2;3
77;2;3
78;2;3
79;2;3
80;2;3
81;2;3
82;2;3
83;2;3
84;2;3
85;2;3
86;2;3
87;2;3
88;2;3
89;2;3
90;2;3
91;2;3
92;2;3
93;2;3
94;2;3
95;2;3
96;2;3
97;2;3
98;2;3
99;2;3
0;3;4
1;3;4
2;3;4
3;3;4
4;3;4
5;3;4
6;3;4
7;3;3
8;3;3
9;3;7
10;3;5
11;3;3
12;3;3
13;3;3
14;3;3
15;3;3
16;3;3
17;3;3
18;3;3
19;3;3
20;3;3
21;3;3
22;3;3
23;3;3
24;3;3
25;3;3
26;3;3
27;3;3
28;3;3
29;3;3
30;3;3
31;3;3
32;3;3
33;3;3
34;3;3
35;3;3
36;3;3
37;3;3
38;3;3
39;3;3
40;3;3
41;3;3
42;3;3
43;3;3
44;3;3
45;3;3
46;3;3
47;3;3
48;3;3
49;3;3
50;3;3
51;3;3
52;3;3
53;3;3
54;3;3
55;3;3
56;3;3
57;3;3
58;3;3
59;3;3
60;3;3
61;3;3
62;3;3
63;3;3
64;3;3
65;3;3
66;3;3
67;3;3
68;3;3
69;3;3
70;3;3
71;3;3
72;3;3
73;3;3
74;3;3
75;3;3
76;3;3
77;3;3
78;3;3
79;3;3
80;3;3
81;3;3
82;3;3
83;3;3
84;3;3
85;3;3
86;3;3
87;3;3
88;3;3
89;3;3
90;3;3
91;3;3
92;3;3
93;3;3
94;3;3
95;3;3
96;3;3
97;3;3
98;3;3
99;3;3
0;4;4
1;4;4
2;4;4
3;4;4
4;4;4
5;4;4
6;4;4
7;4;3
8;4;5
9;4;7
10;4;3
11;4;3
12;4;3
13;4;3
14;4;3
15;4;3
16;4;3
17;4;3
18;4;3
19;4;3
20;4;3
21;4;3
22;4;3
23;4;3
24;4;3
25;4;3
26;4;3
27;4;3
28;4;3
29;4;3
30;4;3
31;4;3
32;4;3
33;4;3
34;4;3
35;4;3
36;4;3
37;4;3
38;4;3
39;4;3
40;4;3
41;4;3
42;4;3
43;4;3
44;4;3
45;4;3
46;4;3
47;4;3
48;4;3
49;4;3
50;4;3
51;4;3
52;4;3
53;4;3
54;4;3
55;4;3
56;4;3
57;4;3
58;4;3
59;4;3
60;4;3
61;4;3
62;4;3
63;4;3
64;4;3
65;4;3
66;4;3
67;4;3
68;4;3
69;4;3
70;4;3
71;4;3
72;4;3
73;4;3
74;4;3
75;4;3
76;4;3
77;4;3
78;4;3
79;4;3
80;4;3
81;4;3
82;4;3
83;4;3
84;4;3
85;4;3
86;4;3
87;4;3
88;4;3
89;4;3
90;4;3
91;4;3
92;4;3
93;4;3
94;4;3
95;4;3
96;4;3
97;4;3
98;4;3
99;4;3
0;5;4
1;5;4
2;5;4
3;5;4
4;5;4
5;5;4
6;5;4
7;5;4
8;5;4
9;5;5
10;5;3
11;5;3
12;5;3
13;5;3
14;5;3
15;5;3
16;5;3
17;5;3
18;5;3
19;5;3
20;5;3
21;5;3
22;5;3
23;5;3
24;5;2
25;5;2
26;5;3
27;5;3
28;5;3
29;5;3
30;5;3
31;5;3
32;5;3
33;5;3
34;5;3
35;5;3
36;5;3
37;5;3
38;5;3
39;5;3
40;5;3
41;5;3
42;5;3
43;5;3
44;5;3
45;5;3
46;5;3
47;5;3
48;5;3
49;5;3
50;5;3
51;5;3
52;5;3
53;5;3
54;5;3
55;5;3
56;5;3
57;5;3
58;5;3
59;5;3
60;5;3
61;5;2
62;5;2
63;5;0
64;5;0
65;5;2
66;5;3
67;5;2
68;5;2
69;5;3
70;5;3
71;5;3
72;5;3
73;5;3
74;5;3
75;5;3
76;5;3
77;5;3
78;5;3
79;5;3
80;5;3
81;5;3
82;5;3
83;5;3
84;5;3
85;5;3
86;5;3
87;5;3
88;5;3
89;5;3
90;5;3
91;5;3
92;5;3
93;5;3
94;5;3
95;5;3
96;5;3
97;5;3
98;5;3
99;5;3
0;6;4
1;6;4
2;6;4
3;6;4
4;6;4
5;6;4
6;6;4
7;6;4
8;6;4
9;6;3
10;6;3
11;6;3
12;6;3
13;6;3
14;6;3
15;6;3
16;6;3
17;6;3
18;6;3
19;6;3
20;6;3
21;6;3
22;6;3
23;6;3
24;6;0
25;6;0
26;6;2
27;6;3
28;6;3
29;6;2
30;6;3
31;6;3
32;6;3
33;6;3
34;6;3
35;6;3
36;6;3
37;6;3
38;6;3
39;6;3
40;6;3
41;6;3
42;6;3
43;6;3
44;6;3
45;6;3
46;6;3
47;6;3
48;6;3
49;6;3
50;6;3
51;6;3
52;6;3
53;6;3
54;6;3
55;6;3
56;6;3
57;6;3
58;6;3
59;6;3
60;6;3
61;6;0
62;6;0
63;6;0
64;6;0
65;6;0
66;6;0
67;6;0
68;6;0
69;6;2
70;6;3
71;6;3
72;6;3
73;6;3
74;6;3
75;6;3
76;6;3
77;6;3
78;6;3
79;6;3
80;6;3
81;6;3
82;6;3
83;6;3
84;6;3
85;6;3
86;6;3
87;6;3
88;6;3
89;6;3
90;6;3
91;6;3
92;6;3
93;6;3
94;6;3
95;6;3
96;6;3
97;6;3
98;6;3
99;6;3
0;7;4
1;7;4
2;7;4
3;7;4
4;7;4
5;7;4
6;7;4
7;7;4
8;7;4
9;7;4
10;7;5
11;7;3
12;7;3
13;7;3
14;7;3
15;7;3
16;7;3
17;7;3
18;7;3
19;7;3
20;7;3
21;7;3
22;7;3
23;7;4
24;7;0
25;7;0
26;7;2
27;7;5
28;7;2
29;7;0
30;7;2
31;7;3
32;7;3
33;7;3
34;7;3
35;7;3
36;7;3
37;7;3
38;7;2
39;7;2
40;7;3
41;7;3
42;7;3
43;7;3
44;7;3
45;7;3
46;7;3
47;7;3
48;7;3
49;7;3
50;7;3
51;7;3
52;7;3
53;7;3
54;7;3
55;7;3
56;7;3
57;7;3
58;7;3
59;7;2
60;7;2
61;7;0
62;7;0
63;7;0
64;7;0
65;7;0
66;7;0
67;7;0
68;7;0
69;7;0
70;7;2
71;7;3
72;7;3
73;7;3
74;7;3
75;7;3
76;7;3
77;7;3
78;7;3
79;7;3
80;7;3
81;7;3
82;7;3
83;7;3
84;7;3
85;7;3
86;7;3
87;7;3
88;7;3
89;7;3
90;7;3
91;7;3
92;7;3
93;7;3
94;7;3
95;7;3
96;7;3
97;7;3
98;7;3
99;7;3
0;8;4
1;8;4
2;8;4
3;8;4
4;8;4
5;8;4
6;8;4
7;8;4
8;8;4
9;8;4
10;8;4
11;8;5
12;8;3
13;8;3
14;8;3
15;8;3
16;8;3
17;8;3
18;8;3
19;8;3
20;8;3
21;8;3
22;8;4
23;8;4
24;8;0
25;8;0
26;8;1
27;8;4
28;8;2
29;8;0
30;8;0
31;8;3
32;8;3
33;8;2
34;8;2
35;8;3
36;8;3
37;8;2
38;8;0
39;8;0
40;8;3
41;8;3
42;8;3
43;8;3
44;8;3
45;8;3
46;8;3
47;8;3
48;8;3
49;8;3
50;8;3
51;8;3
52;8;3
53;8;3
54;8;3
55;8;3
56;8;3
57;8;3
58;8;3
59;8;0
60;8;0
61;8;0
62;8;0
63;8;0
64;8;0
65;8;0
66;8;0
67;8;0
68;8;0
69;8;0
70;8;0
71;8;3
72;8;3
73;8;3
74;8;3
75;8;3
76;8;3
77;8;3
78;8;3
79;8;3
80;8;3
81;8;3
82;8;3
83;8;3
84;8;3
85;8;3
86;8;3
87;8;3
88;8;3
89;8;3
90;8;3
91;8;3
92;8;3
93;8;3
94;8;3
95;8;3
96;8;3
97;8;3
98;8;3
99;8;3
0;9;4
1;9;4
2;9;4
3;9;4
4;9;4
5;9;4
6;9;4
7;9;4
8;9;4
9;9;4
10;9;4
11;9;4
12;9;5
13;9;3
14;9;3
15;9;3
16;9;3
17;9;3
18;9;3
19;9;3
20;9;3
21;9;2
22;9;2
23;9;4
24;9;0
25;9;0
26;9;1
27;9;4
28;9;2
29;9;0
30;9;0
31;9;2
32;9;3
33;9;0
34;9;0
35;9;3
36;9;3
37;9;0
38;9;0
39;9;0
40;9;3
41;9;3
42;9;3
43;9;3
44;9;5
45;9;3
46;9;3
47;9;3
48;9;3
49;9;3
50;9;3
51;9;3
52;9;3
53;9;3
54;9;3
55;9;3
56;9;3
57;9;3
58;9;2
59;9;0
60;9;0
61;9;0
62;9;1
63;9;0
64;9;0
65;9;0
66;9;1
67;9;1
68;9;1
69;9;0
70;9;0
71;9;3
72;9;3
73;9;3
74;9;3
75;9;3
76;9;3
77;9;3
78;9;3
79;9;3
80;9;3
81;9;3
82;9;3
83;9;3
84;9;3
85;9;3
86;9;3
87;9;3
88;9;3
89;9;3
90;9;3
91;9;3
92;9;3
93;9;3
94;9;3
95;9;3
96;9;3
97;9;3
98;9;3
99;9;3
0;10;4
1;10;3
2;10;4
3;10;4
4;10;4
5;10;4
6;10;4
7;10;4
8;10;4
9;10;4
10;10;4
11;10;4
12;10;5
13;10;5
14;10;3
15;10;3
16;10;3
17;10;2
18;10;3
19;10;3
20;10;3
21;10;0
22;10;0
23;10;1
24;10;1
25;10;0
26;10;1
27;10;4
28;10;2
29;10;0
30;10;0
31;10;2
32;10;2
33;10;0
34;10;0
35;10;2
36;10;0
37;10;0
38;10;0
39;10;0
40;10;3
41;10;3
42;10;3
43;10;5
44;10;5
45;10;5
46;10;3
47;10;3
48;10;3
49;10;3
50;10;5
51;10;3
52;10;3
53;10;3
54;10;3
55;10;3
56;10;3
57;10;3
58;10;2
59;10;1
60;10;0
61;10;0
62;10;1
63;10;1
64;10;1
65;10;1
66;10;1
67;10;1
68;10;1
69;10;0
70;10;0
71;10;3
72;10;3
73;10;3
74;10;3
75;10;3
76;10;3
77;10;3
78;10;3
79;10;3
80;10;3
81;10;3
82;10;3
83;10;3
84;10;3
85;10;3
86;10;3
87;10;3
88;10;3
89;10;3
90;10;3
91;10;3
92;10;3
93;10;3
94;10;3
95;10;3
96;10;3
97;10;3
98;10;3
99;10;3
0;11;6
1;11;6
2;11;4
3;11;4
4;11;4
5;11;4
6;11;5
7;11;4
8;11;4
9;11;4
10;11;4
11;11;2
12;11;4
13;11;5
14;11;3
15;11;3
16;11;2
17;11;1
18;11;3
19;11;3
20;11;2
21;11;0
22;11;0
23;11;0
24;11;0
25;11;0
26;11;1
27;11;2
28;11;1
29;11;0
30;11;0
31;11;0
32;11;1
33;11;0
34;11;0
35;11;0
36;11;0
37;11;0
38;11;0
39;11;0
40;11;3
41;11;3
42;11;2
43;11;4
44;11;7
45;11;6
46;11;3
47;11;3
48;11;3
49;11;5
50;11;6
51;11;5
52;11;3
53;11;3
54;11;3
55;11;3
56;11;3
57;11;2
58;11;1
59;11;1
60;11;1
61;11;0
62;11;1
63;11;2
64;11;4
65;11;4
66;11;2
67;11;1
68;11;1
69;11;1
70;11;0
71;11;2
72;11;3
73;11;3
74;11;3
75;11;3
76;11;3
77;11;3
78;11;3
79;11;3
80;11;3
81;11;3
82;11;3
83;11;3
84;11;3
85;11;3
86;11;3
87;11;3
88;11;3
89;11;3
90;11;3
91;11;3
92;11;3
93;11;3
94;11;3
95;11;3
96;11;3
97;11;3
98;11;3
99;11;3
0;12;6
1;12;7
2;12;7
3;12;7
4;12;7
5;12;7
6;12;7
7;12;4
8;12;4
9;12;4
10;12;4
11;12;2
12;12;4
13;12;4
14;12;5
15;12;3
16;12;2
17;12;0
18;12;2
19;12;3
20;12;2
21;12;0
22;12;0
23;12;0
24;12;0
25;12;0
26;12;1
27;12;2
28;12;0
29;12;0
30;12;0
31;12;0
32;12;0
33;12;0
34;12;0
35;12;0
36;12;0
37;12;0
38;12;0
39;12;0
40;12;3
41;12;2
42;12;0
43;12;4
44;12;7
45;12;5
46;12;5
47;12;3
48;12;3
49;12;5
50;12;6
51;12;6
52;12;5
53;12;5
54;12;3
55;12;3
56;12;3
57;12;0
58;12;0
59;12;1
60;12;1
61;12;1
62;12;4
63;12;6
64;12;6
65;12;6
66;12;6
67;12;4
68;12;1
69;12;1
70;12;0
71;12;0
72;12;2
73;12;3
74;12;3
75;12;3
76;12;3
77;12;3
78;12;3
79;12;3
80;12;3
81;12;3
82;12;3
83;12;3
84;12;3
85;12;3
86;12;3
87;12;3
88;12;3
89;12;3
90;12;3
91;12;3
92;12;3
93;12;3
94;12;3
95;12;3
96;12;3
97;12;3
98;12;3
99;12;3
0;13;6
1;13;7
2;13;7
3;13;7
4;13;7
5;13;6
6;13;6
7;13;6
8;13;4
9;13;4
10;13;4
11;13;4
12;13;2
13;13;4
14;13;4
15;13;3
16;13;2
17;13;0
18;13;2
19;13;3
20;13;2
21;13;0
22;13;0
23;13;0
24;13;0
25;13;0
26;13;1
27;13;2
28;13;0
29;13;0
30;13;0
31;13;1
32;13;0
33;13;0
34;13;0
35;13;0
36;13;0
37;13;0
38;13;0
39;13;2
40;13;2
41;13;0
42;13;0
43;13;2
44;13;7
45;13;6
46;13;5
47;13;5
48;13;5
49;13;5
50;13;6
51;13;6
52;13;6
53;13;5
54;13;5
55;13;5
56;13;3
57;13;0
58;13;0
59;13;0
60;13;1
61;13;2
62;13;6
63;13;6
64;13;6
65;13;6
66;13;6
67;13;6
68;13;1
69;13;1
70;13;0
71;13;0
72;13;0
73;13;3
74;13;3
75;13;3
76;13;3
77;13;3
78;13;3
79;13;3
80;13;3
81;13;3
82;13;3
83;13;3
84;13;3
85;13;3
86;13;3
87;13;3
88;13;3
89;13;3
90;13;3
91;13;3
92;13;3
93;13;3
94;13;3
95;13;3
96;13;3
97;13;3
98;13;3
99;13;3
0;14;6
1;14;7
2;14;7
3;14;7
4;14;6
5;14;6
6;14;6
7;14;6
8;14;6
9;14;4
10;14;4
11;14;4
12;14;4
13;14;4
14;14;4
15;14;4
16;14;2
17;14;1
18;14;1
19;14;2
20;14;2
21;14;0
22;14;0
23;14;0
24;14;1
25;14;0
26;14;1
27;14;2
28;14;0
29;14;0
30;14;1
31;14;1
32;14;0
33;14;0
34;14;0
35;14;0
36;14;0
37;14;0
38;14;0
39;14;2
40;14;0
41;14;0
42;14;0
43;14;2
44;14;7
45;14;6
46;14;6
47;14;6
48;14;5
49;14;5
50;14;6
51;14;6
52;14;6
53;14;7
54;14;6
55;14;6
56;14;4
57;14;1
58;14;0
59;14;0
60;14;1
61;14;4
62;14;6
63;14;6
64;14;6
65;14;6
66;14;6
67;14;6
68;14;4
69;14;1
70;14;0
71;14;0
72;14;0
73;14;2
74;14;3
75;14;3
76;14;3
77;14;3
78;14;3
79;14;3
80;14;3
81;14;3
82;14;3
83;14;3
84;14;3
85;14;3
86;14;3
87;14;3
88;14;3
89;14;3
90;14;3
91;14;3
92;14;3
93;14;3
94;14;3
95;14;3
96;14;3
97;14;3
98;14;3
99;14;3
0;15;7
1;15;7
2;15;7
3;15;7
4;15;6
5;15;6
6;15;6
7;15;6
8;15;7
9;15;7
10;15;4
11;15;2
12;15;2
13;15;4
14;15;4
15;15;4
16;15;2
17;15;1
18;15;1
19;15;1
20;15;2
21;15;0
22;15;0
23;15;0
24;15;1
25;15;0
26;15;1
27;15;1
28;15;0
29;15;0
30;15;1
31;15;1
32;15;0
33;15;1
34;15;0
35;15;0
36;15;0
37;15;0
38;15;0
39;15;1
40;15;0
41;15;0
42;15;0
43;15;2
44;15;6
45;15;5
46;15;6
47;15;6
48;15;6
49;15;6
50;15;6
51;15;6
52;15;6
53;15;7
54;15;6
55;15;6
56;15;2
57;15;0
58;15;0
59;15;0
60;15;1
61;15;6
62;15;6
63;15;6
64;15;6
65;15;6
